u,t,m
210,2026-01-15 18:56,I assigned you the case <
400,2026-01-15 19:00,"Ok I see now, I will send the DCF template through that thread"
374,2026-01-15 22:44,Hi feel free to send the template over to me once they have responded! (if they respond )
729,2026-01-15 23:41,"Hi! Got this question from a fractional CFO - ""I have a new client, Pul Dental, that is in the process of making an LLC to C Corp conversion. Their attorneys are looking for us to get them a valuation. Would this be something that Carta could do for them?"" Pul Dental doesn't seem to be on Carta so I imagine the timing of when they onboard might be a factor considering they are about to convert. Let me know your thoughts. cc on LLC to C Corp protocol when onboarding"
325,2026-01-15 23:47,"Hey ! From an Implementations perspective, the key question is whether they need a valuation for the LLC or for the post conversion C Corp. The timing matters because if they onboard as an LLC to get a valuation now, we would have to re onboard them after the C Corp conversion, which adds operational complexity. If the conversion is happening soon, it is usually much cleaner for everyone to wait and onboard them directly as the C Corp and run the valuation at that point."
209,2026-01-16 00:46,Hi Gracie- what's the purpose of the valuation? Unit issuance before conversion? To be used in the conversion?
729,2026-01-16 16:59,Followed up with these questions - thank you!!
1226,2026-01-16 18:01,"hey team, Any updates on the valuation for < I see the progress is stopped as additional information is needed from them, but they’ve reached out to me about an update. Thanks!"
209,2026-01-16 18:11,looks like we < out asking for the LOI. if you have a thread with them can you ask for it? CC
1135,2026-01-16 18:34,"Hey team! < company> would like to withdraw the 409A request they submitted to keep their account clean. I’ve already guided them on adding a non‑Carta FMV, but they’d still like the request removed. I've looped <mailto:val-operations@carta.com|val-operations@carta.com> in case 02678056. Can you help? Thank you!"
338,2026-01-16 18:43,Sure thing I'll take over the case
1226,2026-01-16 21:50,"hey team, looks like the case was created, but no communication was sent to the customer. They have an open charge, so I’m addressing their renewal on case < Once we agree on a path forward, we can connect you with them to proceed with the valuation. I’ll ask to take over this case as I’m heading out on PTO. cc: for viz"
290,2026-01-17 00:25,"Hey team, Robert with < Corp>, called in requesting a follow up on a case. I have transferred case < to your queue and put a case they referenced in a post. Please let me know if you need anything from me. They did mention that it is important they receive a response soon. Thanks."
632,2026-01-19 18:28,"Hi team, can we still preform conversion valuation's as a one-off for LLCs? I have one that is not converting for 2-3 months, but wants to complete one ASAP. If it's possible, what would the contracting look like? Thanks!"
209,2026-01-19 18:32,We're not able to take this on but could make a referral if they'd like.
632,2026-01-19 18:36,"No worries ! In this case, they may actually be mistaken in what they need. They want to assess the valuation of assets before converting to a c-corp. Wouldn't a 409a/threshold valuation meet this need? They are being advised to complete this immediately which makes me think the 409a would work."
209,2026-01-19 18:37,"Nope, they're different. 409A gives them the value for common options/units. We're not providing an opinion on the value of the company"
632,2026-01-19 18:38,Got it thank you!
632,2026-01-19 18:39,"In this case, would appreciate a referral if you have anyone I could mention to them."
1094,2026-01-19 22:25,"Hi team! < Inc> is going through onboarding but they just merged with 2 other companies, and the surviving entity will be a recently incorporated company - Reconstitution PBC. The surviving company will absorve all the cap table and convertible instruments from the previous company. We will probably need to update their contract and incorporation date to match the new company. As they have a few convertible notes to convert into equity soon, they were planning to request different historical 409a valuations in order to convert them based on each year's FMV. *In this case, if they provide the historical data, will they be able to request historical 409a valuations from Reconstitution Inc, being the new entity Reconstitution PBC?* (the cap table is exactly the same, but they went through a F-reorganization and the surviving entity post-merge is a new company). Let me know if you need further clarification. Thank you!"
