u,t,m
986,2026-04-30 14:26,"Hey , bumping this up to check if you have any final input, thx!"
92,2026-04-30 15:49,"In this case given that we are not transfer agent, we don't have the same ability to immediately terminate them or force them to offboard. It is a business decision of whether we would decide to offboard at their renewal date, but we would need to provide notice in advance if we want to do that. We should inform them that if they don't offboard or cancel securities they will remain visible in the holders portfolios."
2179,2026-04-30 16:08,"Thanks for clarifying , we will await 's response and any contribution from Regardless of the above, the third-party capital call payment already received needs to be returned. I also welcome your suggestion of adding a step to collect written client confirmation regarding who is performing LP KYC where it is out of scope for VTL. This is something I would like to formalise. cc"
1508,2026-04-30 16:12,I've informed the client of the intention to return the payment. We will process this as soon as possible
923,2026-04-30 16:50,"Thanks team, I agree with the approach of returning the funds, it is the approach US takes as well when they note this kind of action so we are aligned. In terms of KYC, we follow the local standards based on the fund's jurisdiction. For US, KYC is offered as a service, not as an obligation, so clients can do with us or not. However, to protect our obligations on VTL when this is the contracting party, we can propose an AML comfort letter from our clients when they decide to not do KYC with us, to be signed by them upon contract signature when kyc is not included on the offering"
92,2026-04-30 17:21,Yes you can confirm that customers agree to the MSA you linked above when customers sign up for Carta
986,2026-04-30 17:29,"Hey , bumping this up to check on your final input here. Last follow up I did was a few weeks ago but the client remains unresponsive. Thanks!"
92,2026-04-30 17:32,Thanks - can you DM me their PR page?
92,2026-04-30 17:33,I think at this point we send them a notice of termination to all full access admins letting them know that we will offboard them in a set amount of time - I can get that teed up
1191,2026-04-30 17:40,Great! Is there anything else I should mention as far as any other agreements or conditions that a client may agree to when signing up with Carta?
986,2026-04-30 19:48,"Sure, < That would be very much appreciated! Just send me the copy and which recipients you believe might be best, or I can review the Full Access users to see who could be a good option, and I'll send it over. Let me know! Thanks!!"
92,2026-04-30 19:52,Thanks - can you send me a private DM of their Carta permissions and roles?
28,2026-05-01 13:16,can you please take a look at the above
425,2026-05-04 06:41,"Hi , the client came back to check another feasibility. I just would like to highlight that she is pushing for a permanent POA as the cost and effort associated with each POA is quite significant from her side and our side as well, specially when there is notarisation and apostillation. She asked whether we can add an automatic renewal clause in the POA so that we can choose not to renew. She also mentioned that we will be informed every time before the POA is used. Is this something feasible from legal perspective?"
768,2026-05-04 10:52,"hi team! following up on < in case it got missed, thank you!"
793,2026-05-04 16:03,"Hi , the client authorization is not sufficient as it exposes Carta to potential liability if the amended records are later challenged. For a correction of such nature, it should minimally be supported by a board resolution to authorise the correction and confirm that the original issuance was valid and intended. Go1 Global should also seek their own legal advice on the best path forward as we do not provide legal advice to external clients."
768,2026-05-05 00:00,hey thanks for looking into this! does that mean that the only way that Carta can support this ESR is if Go1 has a signed board resolution including a clause approving this? Are there any other alternatives? much appreciated!
425,2026-05-05 07:29,can someone please revert on the option proposed above please?
2072,2026-05-05 08:08,"Sorry, I was traveling to the UK yesterday. No, it's not feasible. At best we can do 6 months."
425,2026-05-05 08:23,"Hi , I saw that you added some comments on the POA. So I assume the approach is feasible for Vauban. I will ask the client to update the POA and to circulate for signature. Thanks!"
425,2026-05-05 09:12,"Hi and , can you please share the ID for Edwin Chan so that I can add it in the POA please?"
888,2026-05-05 12:53,"Hi team, checking in on this question in case this was missed."
1155,2026-05-05 13:40,"I believe this is a business decision how long you want to continue to support them. (tagging you in as Eli’s coverage) - thoughts on what we’d usually do here historically? From a legal POV, unless we committed to supporting them through the entire audit in the termination letter, we don't have an obligation to do more work once all deliverables are complete."
11,2026-05-05 13:45,"well the 2024 audit is still dragging on, and now we basically are not getting paid for the work we are doing (although I assume they have technically paid all bills which include services through 2025, Brian/Will to confirm). So the answer is I do not want to continue to service them, but since they paid for services, I assume we re obligated. Maybe the bigger question here though, and why I think we are asking you Sam, is that main reason why the 2024 audit is still dragging on, is that the client wont sign off on a valuation change from the auditors, which would drag the returns down, so the GP is not doing what asked, and on top of that the GP is the CEO of the company whose valuation they are trying to change. This is something that makes us uncomfortable that the GP is not willing to report what feels like what the true numbers should be, and do we want to do business with a firm like that?"
