u,t,m
240,2026-03-16 18:44,"Hi team, I'm hoping to get one-off access to myMaps in the Google workspace. We need this for media planning, and are currently using claude-based workarounds that are just plain not as good as what google could provide if we were able to have access to the tool. Is there someone I could discuss this with and potentially get it enabled? Thank you"
113,2026-03-16 18:52,hi ! just wanted to check if you have a rough idea of when this will be done! just so i can share an update to my team
620,2026-03-16 18:59,"Given the priority of Claude, I can have this completed by EOD today or, at the latest, by Wednesday."
291,2026-03-16 21:50,"Hello team, a BUMP on this one please"
1361,2026-03-16 22:04,can you assist when you have a chance?
1360,2026-03-16 22:27,ill dm you
1834,2026-03-16 23:28,"Hi team, new hire here. I am unable to log in to the carta demo site (< i have tried using both the Carta staff user Employee profile. It just keeps showing me invalid email or password. I have tried to clear cache, cookies and history. Have tried using incognito. All did not work. I used to be able to log in 2 out of 10 times, but currently, i cannot log in at all"
134,2026-03-17 00:01,"Hi Welcome to Carta! please confirm you have completed the steps and filled out the required fields, shown in the Slack post that Jordan Agnew asked: ****The bottom right text field is where you'll write you need Carta demo access, and type in a colleague/manager's email address <"
1834,2026-03-17 00:36,"Hi ! Thanks for the prompt reply! I used to be able to log in like 2 out of 10 tries, but now it just keeps showing invalid password and email. should i still request for the Staff permission - other (Carta web)?"
134,2026-03-17 00:40,"Everyone (including IT, and Infosec) has the tile, but no one in IT/ nor Infosec has access)however UNLESS you request it, you will Not have access. It's all SSO, so you go from the Okta webpage, click on the tile, to access. Please do so, thx"
1834,2026-03-17 00:44,"okay, ive submitted the request! thank you"
1834,2026-03-17 00:44,possible to get it approved today?
134,2026-03-17 00:46,"It will most likely get done later in the week, only 2 people have access to create accounts"
1834,2026-03-17 00:47,"noted. so once i get this access, i will be able to log into the demo site with no error?"
134,2026-03-17 01:04,"Have to log into Carta staff production first, before demo cc: help out/ connect if Jun Hao has more questions"
620,2026-03-17 14:05,Thank you for your inquiry. IT manages Google.
240,2026-03-17 14:16,Thank you I was directed to infosec by
240,2026-03-17 14:16,Please advise on next best steps.
2050,2026-03-17 14:33,"Hi Team, I'm new hire but I need access to adobe please to complete reviews for my team."
126,2026-03-17 14:36,"Hi, can somebody confirm whether this is a legit email? Thanks"
134,2026-03-17 14:39,Looks similar/ same as what Olivia Collin's asked: <
134,2026-03-17 14:40,Please take a few moments to review the replies (Dylan Kennedy mainly) and should help you
134,2026-03-17 14:40,"Hi Ayana, did you have Adobe previous?"
126,2026-03-17 14:42,Thanks Steven!
2050,2026-03-17 14:43,"that is the final thing, I believe, I am missing."
134,2026-03-17 14:52,you'll have to request it again: < click on Adobe
134,2026-03-17 14:52,select the Acrobat Pro Group
134,2026-03-17 14:53,(also Adobe questions are helpdesk-it questions )
2050,2026-03-17 14:53,I requested it!
2050,2026-03-17 14:54,My manager in on maternity leave so she is unable to approve
134,2026-03-17 14:55,"looks good, unless I'm missing something"
134,2026-03-17 14:56,"Give it a few minutes, or it could take a little bit of time to show up on your (Okta) account"
2050,2026-03-17 14:57,ok thank you so much for the fast turnaround appreciate it!
134,2026-03-17 14:57,"I'll check on your account when I head to the office in about 45 mins - I'll update you. as Adobe login and the desktop app require a manual download and install. But it's not assigned to you, just yet"
2050,2026-03-17 14:58,"got it, thanks so much!"
134,2026-03-17 15:07,"Google Workspace is administered by IT, however this specific reply intersects with Infosec concerns -- I am resurfacing your request"
134,2026-03-17 15:08,"We will have to provide you an update, thx for your patience Sonja"
240,2026-03-17 15:11,"Thank you Again, happy to hop on the phone quickly with anyone for whom it would be more helpful to have a 5 minute conversation about why I need this tool activated."
1316,2026-03-17 16:13,I just wanted to see if the Abnormal AI settings can be tuned for the fund-sa@Carta service account. I'd guess a lot of emails with wire instructions look like spam.
620,2026-03-17 16:50,We can fine tune it as needed.
1316,2026-03-17 16:53,"Great! The `<mailto:fund-sa@carta.com|fund-sa@carta.com>` account is particularly important for us, all customer emails into Fund Admin come in through it. What can we do to monitor spam actions taken for that account?"
215,2026-03-17 16:59,"Hey Team, I need help capturing the latest Okta Screenshots related to Zuora (See below). These screenshots need to include today’s timestamp. SSO Configuration for Zuora: 1) Please provide the following evidence for the security settings in place for the system: a) SSO Configuration screenshot, where we can identify which Active Directory/network is being used. *b) Screenshot of the application on the IAM Platform homepage (e.g., Okta) (if applicable)* c) Okta configuration screenshots showing the Password Configuration (if applicable) and configuration integrating it with your on-premise Active Directory (if applicable) d) If the SSO configuration used to access this application is integrated with your on-premise Active Directory (either directly or via your IAM tool), provide the Active Directory Domain Password settings used by the SSO configuration."
620,2026-03-17 17:00,We can work in parallel to monitor the account and fine tune it as we see different wire instructions or emails. You will also get a weekly email digest.
100,2026-03-17 17:14,"Team, I can log into the sandbox via SSO but I can't see anything, e.g. the account switcher. Does this mean I don't have access?"
13,2026-03-17 17:40,"Hi Team, is someone able to assist with cancelling this okta < I am not able to and the requestor is getting an error when trying to cancel on their end"
1360,2026-03-17 17:56,hey im not seeing any perms on your account
215,2026-03-17 18:07,"Yeah, I think so . This is just missing a timestamp, are you able to include your desktop clock that shows todays date? And please include another screenshot of Okta’s password policies as well."
100,2026-03-17 18:45,Sorry I see your comment on the ticket
215,2026-03-17 19:08,", if you can get to this today, that would be amazing. Our auditor has given me a hard deadline to share this evidence."
1168,2026-03-17 19:13,"Hey Team - Have 2 requests 1st one here I need help capturing the latest Okta Screenshots related to NetSuite (See below). These screenshots need to include today’s timestamp. SSO Configuration for NetSuite: 1) Please provide the following evidence for the security settings in place for the system: a) SSO Configuration screenshot, where we can identify which Active Directory/network is being used. b) Screenshot of the application on the IAM Platform homepage (e.g., Okta) (if applicable) c) Okta configuration screenshots showing the Password Configuration (if applicable) and configuration integrating it with your on-premise Active Directory (if applicable) d) If the SSO configuration used to access this application is integrated with your on-premise Active Directory (either directly or via your IAM tool), provide the Active Directory Domain Password settings used by the SSO configuration."
