u,t,m
114,2026-04-08 21:41,"Hi [Name], We're happy to have you try it out! Everything you need to get started is here: < setup guide>. It takes about 2 minutes, it's read-only, and you control exactly what data Claude can access. Give it a shot and let us know how it goes. If you hit any snags, reach out to <mailto:plugins@carta.com|plugins@carta.com>. Best,"
114,2026-04-08 21:41,cc for vis
114,2026-04-10 02:17,just responded
967,2026-04-10 15:58,"Hey team! I've got Brett Scully (<mailto:brett@motionapp.com|brett@motionapp.com>) from < Creative Cloud Inc> asking for the following: ""I would love API access to pull in our Carta data into a finance dashbaord I'm currently building out. Carta is the last piece of the puzzle and was quite bummed when I realized there wasn't a API key I can utilize."" Anything that we can provide for him?"
114,2026-04-10 15:59,hi do you know if they're using Claude?
967,2026-04-10 16:11,"Not for this request, I made sure to ask!"
114,2026-04-10 16:38,ok thanks feel free to share first response from < doc>!
967,2026-04-10 16:46,Thank you!
298,2026-04-14 20:33,"Hey Team - I just looped in < Space> ($143k ARR) with the <mailto:developer@carta.com|developer@carta.com> alias as they were hoping to get API access. I'm waiting to hear back on if they use Claude, however, they claimed to have submitted a Jira ticket for access back in Feb but never heard back from our team. I just wanted to check in to see if we ever connected with them due to their value as a strategic partner?"
114,2026-04-15 15:50,Hi Cameron! I searched our tickets and don't see any requests from Relativity or Hillspire but could be missing something
114,2026-04-15 15:50,"if you want to give them API access immediately feel free to share below We are happy to provide your team with access to our Issuer API. Below is an invite code to register for our Developer Portal and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit this form including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. Invite Code: 4AC2B184-48845819 Developer resources: • < Docs> • < started guide Postman collection> • < page and support channels> Thank you, Annette"
298,2026-04-15 16:27,"Hm, that's odd, thank you for confirming! I will pass this along to them ASAP, thank you for the help!"
876,2026-04-20 17:57,"Hey Team, Would you be able to help with this < regarding the API with Elevate Capital?"
114,2026-04-20 17:59,hi are they an FA customer? Also do you know if they use Claude today or are onboarding?
876,2026-04-20 18:00,"They aren't actively onboarding. They are currently a FA customer, yes that I am a preparer on!"
114,2026-04-20 18:03,"ok thanks, in that case we are pushing customers to use our data warehouse, feel free to share below We've centralized our core fund admin, partner, and company data under a Carta Data Warehouse. We offer a self service feature for setting up API access to the warehouse. *Getting Started:* • *Self-Service:* You can set this up yourself via the *Settings* button in the top right corner of *Data Warehouse Data Explorer*. • *Demo:* Here is a < demo video> on how to gain access. • *Configuration:* Once you have your key, follow these <"
876,2026-04-20 18:04,"I can share the template you had sent, however who do you recommend looping in if they would like to have a call about this?!"
876,2026-04-20 18:04,or is there a team member I can loop into the email to discuss this?!
114,2026-04-20 18:05,I can chat with them but will be out tomorrow til next Tuesday otherwise you can add
876,2026-04-20 18:06,"Okay, I will share the template with the client and cc both you and Marco's emails if they would like to discuss on a call. thank you!"
537,2026-04-21 17:13,"Hi Team, Jordan from Cyrus Ventures is reaching out api intergrations, is there someone i can loop in here to assist?"
971,2026-04-21 22:41,Is there any more information regarding this request?
974,2026-04-22 14:50,hi players data is on google sheets and they are going to migrate to Supabase which is private and encrypted. They won't be feeding into Claude yet.
213,2026-04-22 15:32,"hey team, can i get some assistance with granting this gp prod access to the API? < the thread>"
936,2026-04-22 16:55,"Hey team, just wanted to flag this thread with Overline VC to see if we can get them set up"
427,2026-04-23 00:38,I thought they are a FF customer - why is their data on google sheets? I thought they wanted to pull data from Carta via MCP?
967,2026-04-23 22:26,"Hey absolutely no rush here, but the admin just reached back out with the following: ""I was just wondering how long the review process takes for getting the api key into production?"" Anything I can share with him?"
284,2026-04-24 21:06,Hey team! Sequoia reached out with this message: < Would it be with this team?? Thank you!
90,2026-04-27 16:15,this is a HRIS issue . Fonseca was engaged
284,2026-04-27 16:42,Hey I see!! Thought it was and API pull from Carta to them
947,2026-04-27 21:50,"Hi team! Ioannis Tsakatanis from < reached out asking to enroll them to use Carta MCP so that they can have access to API. I can see you are already looped in, so just to confirm the request is fulfilled or if any further action is needed on our end. Could you please assist? Thank you in advance! Case number for reference: <"
936,2026-04-27 23:41,"Hi team, checking in on this as the client has followed up"
114,2026-04-28 15:10,hi Sam! catching up from MTO will respond
114,2026-04-28 15:21,I don't have access to faexpress can you screenshot please?
114,2026-04-28 15:25,ah same thread from Sam below just responded!
213,2026-04-28 15:26,"yep just realized, sorry for the double thread"
114,2026-04-28 15:26,+ I imagine this might already be resolved but if not adding you
114,2026-04-28 15:26,no worries!
936,2026-04-28 15:37,thank you Annette!
321,2026-04-28 15:41,- yes! they were provided the setup guide yesterday via the <mailto:plugins@carta.com|plugins@carta.com> email inbox. Thanks!
974,2026-04-28 16:44,is FF fund forecasting? I can confirm with but i don't believe they are
427,2026-04-28 16:50,yes FF = fund forecasting
974,2026-04-30 09:14,"sorry for delay, confirmed they are not a FF client. Should I set up a call and include you so we can understand better?"
